temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district
11.8,19.2,7.9,75,0.0,0.0,3,2026-01-01,Tehri Garhwal
11.8,18.9,7.3,76,0.0,0.0,2,2026-01-02,Tehri Garhwal
10.2,19.1,4.0,81,0.0,0.0,3,2026-01-03,Tehri Garhwal
9.8,18.6,3.6,79,0.0,0.0,3,2026-01-04,Tehri Garhwal
9.7,19.1,3.6,77,0.0,0.0,3,2026-01-05,Tehri Garhwal
9.8,18.7,3.7,71,0.1,0.1,51,2026-01-06,Tehri Garhwal
9.0,17.6,2.6,73,0.0,0.0,3,2026-01-07,Tehri Garhwal
9.0,18.9,1.9,72,0.0,0.0,3,2026-01-08,Tehri Garhwal
9.8,19.3,3.6,70,0.0,0.0,1,2026-01-09,Tehri Garhwal
9.8,19.2,3.1,74,0.0,0.0,1,2026-01-10,Tehri Garhwal
10.3,20.6,2.0,70,0.0,0.0,3,2026-01-11,Tehri Garhwal
11.1,21.9,3.4,63,0.0,0.0,3,2026-01-12,Tehri Garhwal
11.4,21.1,4.5,66,0.0,0.0,3,2026-01-13,Tehri Garhwal
11.1,21.9,3.2,68,0.0,0.0,0,2026-01-14,Tehri Garhwal
11.4,22.4,2.4,66,0.0,0.0,3,2026-01-15,Tehri Garhwal
12.7,24.3,3.0,65,0.0,0.0,3,2026-01-16,Tehri Garhwal
14.0,22.1,7.8,59,0.0,0.0,3,2026-01-17,Tehri Garhwal
12.5,21.4,6.6,57,0.0,0.0,3,2026-01-18,Tehri Garhwal
11.4,20.9,4.1,63,0.0,0.0,0,2026-01-19,Tehri Garhwal
11.6,20.8,4.4,67,0.0,0.0,3,2026-01-20,Tehri Garhwal
11.5,21.9,3.0,67,0.0,0.0,0,2026-01-21,Tehri Garhwal
11.6,22.7,2.7,60,0.0,0.0,3,2026-01-22,Tehri Garhwal
7.5,11.6,4.3,86,32.2,22.2,75,2026-01-23,Tehri Garhwal
8.2,17.4,3.6,78,6.0,4.4,75,2026-01-24,Tehri Garhwal
10.2,20.6,3.7,72,0.0,0.0,3,2026-01-25,Tehri Garhwal
11.0,22.0,2.6,62,0.2,0.2,51,2026-01-26,Tehri Garhwal
11.9,21.4,5.9,73,9.6,9.6,63,2026-01-27,Tehri Garhwal
10.8,18.2,5.0,79,13.7,13.0,73,2026-01-28,Tehri Garhwal
10.7,21.0,2.5,71,0.0,0.0,3,2026-01-29,Tehri Garhwal
13.2,23.8,5.5,59,0.0,0.0,3,2026-01-30,Tehri Garhwal
12.9,22.3,5.1,57,0.0,0.0,3,2026-01-31,Tehri Garhwal
12.4,19.3,6.1,68,21.0,18.3,75,2026-02-01,Tehri Garhwal
12.5,20.4,6.0,72,8.8,8.7,71,2026-02-02,Tehri Garhwal
11.7,19.5,6.0,72,0.6,0.6,51,2026-02-03,Tehri Garhwal
11.6,21.5,3.4,68,0.0,0.0,3,2026-02-04,Tehri Garhwal
11.9,23.5,2.5,65,0.0,0.0,1,2026-02-05,Tehri Garhwal
12.8,23.9,3.6,67,0.0,0.0,0,2026-02-06,Tehri Garhwal
13.1,23.6,5.3,67,0.0,0.0,3,2026-02-07,Tehri Garhwal
12.7,23.9,3.6,71,0.0,0.0,3,2026-02-08,Tehri Garhwal
13.5,21.1,7.5,81,0.1,0.1,51,2026-02-09,Tehri Garhwal
13.5,22.0,6.5,75,0.0,0.0,3,2026-02-10,Tehri Garhwal
13.7,23.5,5.4,66,0.0,0.0,1,2026-02-11,Tehri Garhwal
13.5,24.6,4.6,72,0.0,0.0,3,2026-02-12,Tehri Garhwal
14.3,24.1,6.2,74,0.0,0.0,3,2026-02-13,Tehri Garhwal
14.6,23.8,7.3,76,0.0,0.0,3,2026-02-14,Tehri Garhwal
14.3,24.0,6.7,73,0.0,0.0,3,2026-02-15,Tehri Garhwal
14.8,24.4,6.3,70,0.0,0.0,0,2026-02-16,Tehri Garhwal
15.3,24.1,8.1,62,0.0,0.0,3,2026-02-17,Tehri Garhwal
14.9,21.3,9.1,72,0.1,0.1,51,2026-02-18,Tehri Garhwal
15.1,21.0,11.1,73,1.3,1.3,53,2026-02-19,Tehri Garhwal
15.3,25.2,7.0,69,0.0,0.0,3,2026-02-20,Tehri Garhwal
15.7,25.1,7.9,72,0.0,0.0,1,2026-02-21,Tehri Garhwal
15.7,23.9,8.8,74,0.5,0.5,51,2026-02-22,Tehri Garhwal
15.0,23.7,8.0,72,0.0,0.0,2,2026-02-23,Tehri Garhwal
15.2,23.9,7.6,70,0.4,0.4,51,2026-02-24,Tehri Garhwal
15.4,24.4,8.1,73,0.0,0.0,3,2026-02-25,Tehri Garhwal
15.5,25.1,7.6,75,0.0,0.0,3,2026-02-26,Tehri Garhwal
15.7,23.9,7.8,72,0.3,0.3,51,2026-02-27,Tehri Garhwal
15.9,25.3,7.5,66,0.1,0.1,51,2026-02-28,Tehri Garhwal
16.0,25.3,7.5,63,0.0,0.0,1,2026-03-01,Tehri Garhwal
16.3,26.3,7.0,63,0.0,0.0,1,2026-03-02,Tehri Garhwal
17.3,29.0,7.4,67,0.0,0.0,0,2026-03-03,Tehri Garhwal
18.8,30.1,9.2,70,0.0,0.0,3,2026-03-04,Tehri Garhwal
19.5,29.5,10.3,73,0.0,0.0,3,2026-03-05,Tehri Garhwal
19.7,28.5,12.2,79,0.0,0.0,3,2026-03-06,Tehri Garhwal
20.4,29.0,14.7,80,0.0,0.0,3,2026-03-07,Tehri Garhwal
