temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district
7.7,14.8,2.9,71,0.0,0.0,3,2026-01-01,Pithoragarh
8.3,14.4,4.1,68,0.0,0.0,3,2026-01-02,Pithoragarh
6.5,13.8,1.6,80,0.0,0.0,3,2026-01-03,Pithoragarh
5.9,13.4,1.5,72,0.0,0.0,3,2026-01-04,Pithoragarh
6.0,13.6,1.1,71,0.0,0.0,2,2026-01-05,Pithoragarh
7.3,13.3,1.9,49,0.0,0.0,1,2026-01-06,Pithoragarh
6.8,12.5,1.3,42,0.0,0.0,0,2026-01-07,Pithoragarh
6.4,13.7,1.1,44,0.0,0.0,0,2026-01-08,Pithoragarh
7.3,14.5,2.0,45,0.0,0.0,0,2026-01-09,Pithoragarh
7.4,14.8,2.4,57,0.0,0.0,0,2026-01-10,Pithoragarh
8.1,15.7,2.3,59,0.0,0.0,0,2026-01-11,Pithoragarh
8.4,16.2,3.8,48,0.0,0.0,0,2026-01-12,Pithoragarh
9.1,17.0,3.3,52,0.0,0.0,3,2026-01-13,Pithoragarh
8.5,16.3,3.6,53,0.0,0.0,0,2026-01-14,Pithoragarh
8.2,16.7,2.9,52,0.0,0.0,0,2026-01-15,Pithoragarh
9.3,18.1,3.8,56,0.0,0.0,3,2026-01-16,Pithoragarh
10.9,18.2,5.3,49,0.0,0.0,3,2026-01-17,Pithoragarh
10.4,17.1,6.1,43,0.0,0.0,3,2026-01-18,Pithoragarh
9.4,16.2,3.4,46,0.0,0.0,0,2026-01-19,Pithoragarh
9.1,15.6,3.8,56,0.0,0.0,3,2026-01-20,Pithoragarh
9.8,17.2,3.4,53,0.0,0.0,0,2026-01-21,Pithoragarh
9.3,17.8,3.9,53,0.0,0.0,3,2026-01-22,Pithoragarh
8.1,14.8,3.3,65,6.6,6.6,61,2026-01-23,Pithoragarh
6.6,13.9,-0.6,70,2.6,1.5,73,2026-01-24,Pithoragarh
8.1,15.6,2.3,55,0.0,0.0,3,2026-01-25,Pithoragarh
9.4,17.3,2.8,50,0.0,0.0,3,2026-01-26,Pithoragarh
9.9,18.1,4.6,55,6.7,6.7,63,2026-01-27,Pithoragarh
6.7,11.7,2.6,80,10.9,10.8,71,2026-01-28,Pithoragarh
8.2,15.3,1.7,62,0.0,0.0,3,2026-01-29,Pithoragarh
9.7,17.7,2.9,54,0.0,0.0,3,2026-01-30,Pithoragarh
10.3,17.9,5.3,57,0.0,0.0,2,2026-01-31,Pithoragarh
9.6,15.9,5.4,58,0.2,0.2,51,2026-02-01,Pithoragarh
9.3,16.3,2.8,66,1.7,1.7,53,2026-02-02,Pithoragarh
8.5,13.9,4.6,70,2.8,2.8,55,2026-02-03,Pithoragarh
9.1,16.0,3.7,55,0.0,0.0,3,2026-02-04,Pithoragarh
9.8,17.9,3.4,53,0.0,0.0,0,2026-02-05,Pithoragarh
10.3,19.5,4.4,57,0.0,0.0,0,2026-02-06,Pithoragarh
9.6,18.3,4.3,68,0.0,0.0,3,2026-02-07,Pithoragarh
9.2,18.6,1.7,73,0.0,0.0,3,2026-02-08,Pithoragarh
